"year","wca","group_id","colony","colony_old","latitude","longitude","species","count","notes"
2005,3a,2046,,,26.022817,-80.734283,trhe,7,
2005,3a,2046,,,26.022817,-80.734283,bcnh,0,
2005,3a,2046,,,26.022817,-80.734283,lbhe,0,
2005,3a,2046,,,26.022817,-80.734283,ycnh,,
2005,3a,2046,,,26.022817,-80.734283,glib,0,
2005,3a,2046,,,26.022817,-80.734283,caeg,0,
2005,3a,2046,,,26.022817,-80.734283,dcco,,
2005,3a,2046,,,26.022817,-80.734283,grhe,,
2005,3a,2046,,,26.022817,-80.734283,smhe,,
2005,3a,2046,,,26.022817,-80.734283,lawh,,
2005,3a,2046,,,26.022817,-80.734283,lada,,
2005,3a,2046,,,26.022817,-80.734283,smwh,,
2005,3a,2069,,,26.0254,-80.692933,greg,1,
2005,3a,2069,,,26.0254,-80.692933,whib,0,
2005,3a,2069,,,26.0254,-80.692933,wost,0,
2005,3a,2069,,,26.0254,-80.692933,gbhe,0,
2005,3a,2069,,,26.0254,-80.692933,rosp,,
2005,3a,2069,,,26.0254,-80.692933,sneg,0,
2005,3a,2069,,,26.0254,-80.692933,anhi,,
2005,3a,2069,,,26.0254,-80.692933,trhe,3,
2005,3a,2069,,,26.0254,-80.692933,bcnh,0,
2005,3a,2069,,,26.0254,-80.692933,lbhe,0,
2005,3a,2069,,,26.0254,-80.692933,ycnh,,
2005,3a,2069,,,26.0254,-80.692933,glib,0,
2005,3a,2069,,,26.0254,-80.692933,caeg,0,
2005,3a,2069,,,26.0254,-80.692933,dcco,,
2005,3a,2069,,,26.0254,-80.692933,grhe,,
2005,3a,2069,,,26.0254,-80.692933,smhe,,
2005,3a,2069,,,26.0254,-80.692933,lawh,,
2005,3a,2069,,,26.0254,-80.692933,lada,,
2005,3a,2069,,,26.0254,-80.692933,smwh,,
2005,3a,2074,,,26.028317,-80.756033,greg,0,
2005,3a,2074,,,26.028317,-80.756033,whib,0,
2005,3a,2074,,,26.028317,-80.756033,wost,0,
2005,3a,2074,,,26.028317,-80.756033,gbhe,1,
2005,3a,2074,,,26.028317,-80.756033,rosp,,
2005,3a,2074,,,26.028317,-80.756033,sneg,0,
2005,3a,2074,,,26.028317,-80.756033,anhi,,
2005,3a,2074,,,26.028317,-80.756033,trhe,3,
2005,3a,2074,,,26.028317,-80.756033,bcnh,0,
2005,3a,2074,,,26.028317,-80.756033,lbhe,0,
2005,3a,2074,,,26.028317,-80.756033,ycnh,,
2005,3a,2074,,,26.028317,-80.756033,glib,0,
2005,3a,2074,,,26.028317,-80.756033,caeg,0,
2005,3a,2074,,,26.028317,-80.756033,dcco,,
2005,3a,2074,,,26.028317,-80.756033,grhe,,
2005,3a,2074,,,26.028317,-80.756033,smhe,,
2005,3a,2074,,,26.028317,-80.756033,lawh,,
2005,3a,2074,,,26.028317,-80.756033,lada,,
2005,3a,2074,,,26.028317,-80.756033,smwh,,
2005,3a,2091,,,26.030533,-80.762983,greg,0,
2005,3a,2091,,,26.030533,-80.762983,whib,0,
2005,3a,2091,,,26.030533,-80.762983,wost,0,
2005,3a,2091,,,26.030533,-80.762983,gbhe,0,
2005,3a,2091,,,26.030533,-80.762983,rosp,,
2005,3a,2091,,,26.030533,-80.762983,sneg,0,
2005,3a,2091,,,26.030533,-80.762983,anhi,,
2005,3a,2091,,,26.030533,-80.762983,trhe,2,
2005,3a,2091,,,26.030533,-80.762983,bcnh,0,
2005,3a,2091,,,26.030533,-80.762983,lbhe,0,
2005,3a,2091,,,26.030533,-80.762983,ycnh,,
2005,3a,2091,,,26.030533,-80.762983,glib,0,
2005,3a,2091,,,26.030533,-80.762983,caeg,0,
2005,3a,2091,,,26.030533,-80.762983,dcco,,
2005,3a,2091,,,26.030533,-80.762983,grhe,,
2005,3a,2091,,,26.030533,-80.762983,smhe,,
2005,3a,2091,,,26.030533,-80.762983,lawh,,
2005,3a,2091,,,26.030533,-80.762983,lada,,
2005,3a,2091,,,26.030533,-80.762983,smwh,,
2005,3a,2100,,,26.0373,-80.754833,greg,1,
2005,3a,2100,,,26.0373,-80.754833,whib,0,
2005,3a,2100,,,26.0373,-80.754833,wost,0,
2005,3a,2100,,,26.0373,-80.754833,gbhe,0,
2005,3a,2100,,,26.0373,-80.754833,rosp,,
2005,3a,2100,,,26.0373,-80.754833,sneg,0,
2005,3a,2100,,,26.0373,-80.754833,anhi,,
2005,3a,2100,,,26.0373,-80.754833,trhe,0,
2005,3a,2100,,,26.0373,-80.754833,bcnh,0,
2005,3a,2100,,,26.0373,-80.754833,lbhe,0,
2005,3a,2100,,,26.0373,-80.754833,ycnh,,
2005,3a,2100,,,26.0373,-80.754833,glib,0,
2005,3a,2100,,,26.0373,-80.754833,caeg,0,
2005,3a,2100,,,26.0373,-80.754833,dcco,,
2005,3a,2100,,,26.0373,-80.754833,grhe,,
2005,3a,2100,,,26.0373,-80.754833,smhe,,
2005,3a,2100,,,26.0373,-80.754833,lawh,,
2005,3a,2100,,,26.0373,-80.754833,lada,,
2005,3a,2100,,,26.0373,-80.754833,smwh,,
2005,3a,2103,,,26.038133,-80.735617,greg,0,
2005,3a,2103,,,26.038133,-80.735617,whib,9,
2005,3a,2103,,,26.038133,-80.735617,wost,0,
2005,3a,2103,,,26.038133,-80.735617,gbhe,0,
2005,3a,2103,,,26.038133,-80.735617,rosp,,
2005,3a,2103,,,26.038133,-80.735617,sneg,0,
2005,3a,2103,,,26.038133,-80.735617,anhi,,
2005,3a,2103,,,26.038133,-80.735617,trhe,0,
2005,3a,2103,,,26.038133,-80.735617,bcnh,0,
2005,3a,2103,,,26.038133,-80.735617,lbhe,1,
2005,3a,2103,,,26.038133,-80.735617,ycnh,,
2005,3a,2103,,,26.038133,-80.735617,glib,0,
2005,3a,2103,,,26.038133,-80.735617,caeg,0,
2005,3a,2103,,,26.038133,-80.735617,dcco,,
2005,3a,2103,,,26.038133,-80.735617,grhe,,
2005,3a,2103,,,26.038133,-80.735617,smhe,,
2005,3a,2103,,,26.038133,-80.735617,lawh,,
2005,3a,2103,,,26.038133,-80.735617,lada,,
2005,3a,2103,,,26.038133,-80.735617,smwh,,
2005,3a,2156,,,26.048117,-80.763483,greg,0,
2005,3a,2156,,,26.048117,-80.763483,whib,0,
2005,3a,2156,,,26.048117,-80.763483,wost,0,
2005,3a,2156,,,26.048117,-80.763483,gbhe,0,
2005,3a,2156,,,26.048117,-80.763483,rosp,,
2005,3a,2156,,,26.048117,-80.763483,sneg,0,
2005,3a,2156,,,26.048117,-80.763483,anhi,,
2005,3a,2156,,,26.048117,-80.763483,trhe,1,
2005,3a,2156,,,26.048117,-80.763483,bcnh,1,
2005,3a,2156,,,26.048117,-80.763483,lbhe,0,
2005,3a,2156,,,26.048117,-80.763483,ycnh,,
2005,3a,2156,,,26.048117,-80.763483,glib,0,
2005,3a,2156,,,26.048117,-80.763483,caeg,0,
2005,3a,2156,,,26.048117,-80.763483,dcco,,
2005,3a,2156,,,26.048117,-80.763483,grhe,,
2005,3a,2156,,,26.048117,-80.763483,smhe,,
2005,3a,2156,,,26.048117,-80.763483,lawh,,
2005,3a,2156,,,26.048117,-80.763483,lada,,
2005,3a,2156,,,26.048117,-80.763483,smwh,,
2005,3a,2160,,,26.047083,-80.75405,greg,0,
2005,3a,2160,,,26.047083,-80.75405,whib,0,
2005,3a,2160,,,26.047083,-80.75405,wost,0,
2005,3a,2160,,,26.047083,-80.75405,gbhe,1,
2005,3a,2160,,,26.047083,-80.75405,rosp,,
2005,3a,2160,,,26.047083,-80.75405,sneg,0,
2005,3a,2160,,,26.047083,-80.75405,anhi,,
2005,3a,2160,,,26.047083,-80.75405,trhe,0,
2005,3a,2160,,,26.047083,-80.75405,bcnh,0,
2005,3a,2160,,,26.047083,-80.75405,lbhe,0,
2005,3a,2160,,,26.047083,-80.75405,ycnh,,
2005,3a,2160,,,26.047083,-80.75405,glib,0,
2005,3a,2160,,,26.047083,-80.75405,caeg,0,
2005,3a,2160,,,26.047083,-80.75405,dcco,,
2005,3a,2160,,,26.047083,-80.75405,grhe,,
2005,3a,2160,,,26.047083,-80.75405,smhe,,
2005,3a,2160,,,26.047083,-80.75405,lawh,,
2005,3a,2160,,,26.047083,-80.75405,lada,,
2005,3a,2160,,,26.047083,-80.75405,smwh,,
2005,3a,2196,,,26.070217,-80.772217,greg,0,
2005,3a,2196,,,26.070217,-80.772217,whib,0,
2005,3a,2196,,,26.070217,-80.772217,wost,0,
2005,3a,2196,,,26.070217,-80.772217,gbhe,0,
2005,3a,2196,,,26.070217,-80.772217,rosp,,
2005,3a,2196,,,26.070217,-80.772217,sneg,0,
2005,3a,2196,,,26.070217,-80.772217,anhi,,
2005,3a,2196,,,26.070217,-80.772217,trhe,3,
2005,3a,2196,,,26.070217,-80.772217,bcnh,0,
2005,3a,2196,,,26.070217,-80.772217,lbhe,0,
2005,3a,2196,,,26.070217,-80.772217,ycnh,,
2005,3a,2196,,,26.070217,-80.772217,glib,0,
2005,3a,2196,,,26.070217,-80.772217,caeg,0,
2005,3a,2196,,,26.070217,-80.772217,dcco,,
2005,3a,2196,,,26.070217,-80.772217,grhe,,
2005,3a,2196,,,26.070217,-80.772217,smhe,,
2005,3a,2196,,,26.070217,-80.772217,lawh,,
2005,3a,2196,,,26.070217,-80.772217,lada,,
2005,3a,2196,,,26.070217,-80.772217,smwh,,
2005,3a,2220,,,26.07145,-80.696083,greg,1,
2005,3a,2220,,,26.07145,-80.696083,whib,0,
2005,3a,2220,,,26.07145,-80.696083,wost,0,
2005,3a,2220,,,26.07145,-80.696083,gbhe,0,
2005,3a,2220,,,26.07145,-80.696083,rosp,,
2005,3a,2220,,,26.07145,-80.696083,sneg,0,
2005,3a,2220,,,26.07145,-80.696083,anhi,,
2005,3a,2220,,,26.07145,-80.696083,trhe,0,
2005,3a,2220,,,26.07145,-80.696083,bcnh,0,
2005,3a,2220,,,26.07145,-80.696083,lbhe,0,
2005,3a,2220,,,26.07145,-80.696083,ycnh,,
2005,3a,2220,,,26.07145,-80.696083,glib,0,
2005,3a,2220,,,26.07145,-80.696083,caeg,0,
2005,3a,2220,,,26.07145,-80.696083,dcco,,
2005,3a,2220,,,26.07145,-80.696083,grhe,,
2005,3a,2220,,,26.07145,-80.696083,smhe,,
2005,3a,2220,,,26.07145,-80.696083,lawh,,
2005,3a,2220,,,26.07145,-80.696083,lada,,
2005,3a,2220,,,26.07145,-80.696083,smwh,,
2005,3a,2227,,,26.0771,-80.76345,greg,0,
2005,3a,2227,,,26.0771,-80.76345,whib,0,
2005,3a,2227,,,26.0771,-80.76345,wost,0,
2005,3a,2227,,,26.0771,-80.76345,gbhe,0,
2005,3a,2227,,,26.0771,-80.76345,rosp,,
2005,3a,2227,,,26.0771,-80.76345,sneg,0,
2005,3a,2227,,,26.0771,-80.76345,anhi,,
2005,3a,2227,,,26.0771,-80.76345,trhe,0,
2005,3a,2227,,,26.0771,-80.76345,bcnh,3,
2005,3a,2227,,,26.0771,-80.76345,lbhe,0,
2005,3a,2227,,,26.0771,-80.76345,ycnh,,
2005,3a,2227,,,26.0771,-80.76345,glib,0,
2005,3a,2227,,,26.0771,-80.76345,caeg,0,
2005,3a,2227,,,26.0771,-80.76345,dcco,,
2005,3a,2227,,,26.0771,-80.76345,grhe,,
2005,3a,2227,,,26.0771,-80.76345,smhe,,
2005,3a,2227,,,26.0771,-80.76345,lawh,,
2005,3a,2227,,,26.0771,-80.76345,lada,,
2005,3a,2227,,,26.0771,-80.76345,smwh,,
2005,3a,2247,,,26.0937,-80.696083,greg,0,
2005,3a,2247,,,26.0937,-80.696083,whib,2,
2005,3a,2247,,,26.0937,-80.696083,wost,0,
2005,3a,2247,,,26.0937,-80.696083,gbhe,0,
2005,3a,2247,,,26.0937,-80.696083,rosp,,
2005,3a,2247,,,26.0937,-80.696083,sneg,0,
2005,3a,2247,,,26.0937,-80.696083,anhi,,
2005,3a,2247,,,26.0937,-80.696083,trhe,0,
2005,3a,2247,,,26.0937,-80.696083,bcnh,0,
2005,3a,2247,,,26.0937,-80.696083,lbhe,0,
2005,3a,2247,,,26.0937,-80.696083,ycnh,,
2005,3a,2247,,,26.0937,-80.696083,glib,0,
2005,3a,2247,,,26.0937,-80.696083,caeg,0,
2005,3a,2247,,,26.0937,-80.696083,dcco,,
2005,3a,2247,,,26.0937,-80.696083,grhe,,
2005,3a,2247,,,26.0937,-80.696083,smhe,,
2005,3a,2247,,,26.0937,-80.696083,lawh,,
2005,3a,2247,,,26.0937,-80.696083,lada,,
2005,3a,2247,,,26.0937,-80.696083,smwh,,
2005,3a,2285,,,26.1057,-80.701017,greg,0,
2005,3a,2285,,,26.1057,-80.701017,whib,1,
2005,3a,2285,,,26.1057,-80.701017,wost,0,
2005,3a,2285,,,26.1057,-80.701017,gbhe,0,
2005,3a,2285,,,26.1057,-80.701017,rosp,,
2005,3a,2285,,,26.1057,-80.701017,sneg,0,
2005,3a,2285,,,26.1057,-80.701017,anhi,,
2005,3a,2285,,,26.1057,-80.701017,trhe,0,
2005,3a,2285,,,26.1057,-80.701017,bcnh,2,
2005,3a,2285,,,26.1057,-80.701017,lbhe,36,
2005,3a,2285,,,26.1057,-80.701017,ycnh,,
2005,3a,2285,,,26.1057,-80.701017,glib,0,
2005,3a,2285,,,26.1057,-80.701017,caeg,0,
2005,3a,2285,,,26.1057,-80.701017,dcco,,
2005,3a,2285,,,26.1057,-80.701017,grhe,,
2005,3a,2285,,,26.1057,-80.701017,smhe,,
2005,3a,2285,,,26.1057,-80.701017,lawh,,
2005,3a,2285,,,26.1057,-80.701017,lada,,
2005,3a,2285,,,26.1057,-80.701017,smwh,,
2005,3a,2288,,,26.11115,-80.70415,greg,0,
2005,3a,2288,,,26.11115,-80.70415,whib,0,
2005,3a,2288,,,26.11115,-80.70415,wost,0,
2005,3a,2288,,,26.11115,-80.70415,gbhe,0,
2005,3a,2288,,,26.11115,-80.70415,rosp,,
2005,3a,2288,,,26.11115,-80.70415,sneg,0,
2005,3a,2288,,,26.11115,-80.70415,anhi,,
2005,3a,2288,,,26.11115,-80.70415,trhe,1,
2005,3a,2288,,,26.11115,-80.70415,bcnh,0,
2005,3a,2288,,,26.11115,-80.70415,lbhe,0,
2005,3a,2288,,,26.11115,-80.70415,ycnh,,
2005,3a,2288,,,26.11115,-80.70415,glib,0,
2005,3a,2288,,,26.11115,-80.70415,caeg,0,
2005,3a,2288,,,26.11115,-80.70415,dcco,,
2005,3a,2288,,,26.11115,-80.70415,grhe,,
2005,3a,2288,,,26.11115,-80.70415,smhe,,
2005,3a,2288,,,26.11115,-80.70415,lawh,,
2005,3a,2288,,,26.11115,-80.70415,lada,,
2005,3a,2288,,,26.11115,-80.70415,smwh,,
2005,3a,2389,,,26.127517,-80.72395,greg,0,
2005,3a,2389,,,26.127517,-80.72395,whib,0,
2005,3a,2389,,,26.127517,-80.72395,wost,0,
2005,3a,2389,,,26.127517,-80.72395,gbhe,0,
2005,3a,2389,,,26.127517,-80.72395,rosp,,
2005,3a,2389,,,26.127517,-80.72395,sneg,0,
2005,3a,2389,,,26.127517,-80.72395,anhi,,
2005,3a,2389,,,26.127517,-80.72395,trhe,1,
2005,3a,2389,,,26.127517,-80.72395,bcnh,3,
2005,3a,2389,,,26.127517,-80.72395,lbhe,19,
2005,3a,2389,,,26.127517,-80.72395,ycnh,,
2005,3a,2389,,,26.127517,-80.72395,glib,0,
2005,3a,2389,,,26.127517,-80.72395,caeg,0,
2005,3a,2389,,,26.127517,-80.72395,dcco,,
2005,3a,2389,,,26.127517,-80.72395,grhe,,
2005,3a,2389,,,26.127517,-80.72395,smhe,,
2005,3a,2389,,,26.127517,-80.72395,lawh,,
2005,3a,2389,,,26.127517,-80.72395,lada,,
2005,3a,2389,,,26.127517,-80.72395,smwh,,
2005,3a,2427,,NW Canal,26.19605,-80.824883,greg,0,
2005,3a,2427,,NW Canal,26.19605,-80.824883,whib,0,
2005,3a,2427,,NW Canal,26.19605,-80.824883,wost,0,
2005,3a,2427,,NW Canal,26.19605,-80.824883,gbhe,0,
2005,3a,2427,,NW Canal,26.19605,-80.824883,rosp,,
2005,3a,2427,,NW Canal,26.19605,-80.824883,sneg,0,
2005,3a,2427,,NW Canal,26.19605,-80.824883,anhi,,
2005,3a,2427,,NW Canal,26.19605,-80.824883,trhe,0,
2005,3a,2427,,NW Canal,26.19605,-80.824883,bcnh,0,
2005,3a,2427,,NW Canal,26.19605,-80.824883,lbhe,233,
2005,3a,2427,,NW Canal,26.19605,-80.824883,ycnh,,
2005,3a,2427,,NW Canal,26.19605,-80.824883,glib,0,
2005,3a,2427,,NW Canal,26.19605,-80.824883,caeg,0,
2005,3a,2427,,NW Canal,26.19605,-80.824883,dcco,,
2005,3a,2427,,NW Canal,26.19605,-80.824883,grhe,,
2005,3a,2427,,NW Canal,26.19605,-80.824883,smhe,,
2005,3a,2427,,NW Canal,26.19605,-80.824883,lawh,,
2005,3a,2427,,NW Canal,26.19605,-80.824883,lada,,
2005,3a,2427,,NW Canal,26.19605,-80.824883,smwh,,
2005,3a,2428,,,26.226967,-80.803717,greg,0,
2005,3a,2428,,,26.226967,-80.803717,whib,0,
2005,3a,2428,,,26.226967,-80.803717,wost,0,
2005,3a,2428,,,26.226967,-80.803717,gbhe,0,
2005,3a,2428,,,26.226967,-80.803717,rosp,,
2005,3a,2428,,,26.226967,-80.803717,sneg,0,
2005,3a,2428,,,26.226967,-80.803717,anhi,,
2005,3a,2428,,,26.226967,-80.803717,trhe,0,
2005,3a,2428,,,26.226967,-80.803717,bcnh,0,
2005,3a,2428,,,26.226967,-80.803717,lbhe,24,
2005,3a,2428,,,26.226967,-80.803717,ycnh,,
2005,3a,2428,,,26.226967,-80.803717,glib,0,
2005,3a,2428,,,26.226967,-80.803717,caeg,0,
2005,3a,2428,,,26.226967,-80.803717,dcco,,
2005,3a,2428,,,26.226967,-80.803717,grhe,,
2005,3a,2428,,,26.226967,-80.803717,smhe,,
2005,3a,2428,,,26.226967,-80.803717,lawh,,
2005,3a,2428,,,26.226967,-80.803717,lada,,
2005,3a,2428,,,26.226967,-80.803717,smwh,,
2005,2a,2525,,,26.2396,-80.311433,greg,31,
2005,2a,2525,,,26.2396,-80.311433,whib,0,
2005,2a,2525,,,26.2396,-80.311433,wost,0,
2005,2a,2525,,,26.2396,-80.311433,gbhe,0,
2005,2a,2525,,,26.2396,-80.311433,rosp,,
2005,2a,2525,,,26.2396,-80.311433,sneg,0,
2005,2a,2525,,,26.2396,-80.311433,anhi,,
2005,2a,2525,,,26.2396,-80.311433,trhe,0,
2005,2a,2525,,,26.2396,-80.311433,bcnh,0,
2005,2a,2525,,,26.2396,-80.311433,lbhe,0,
2005,2a,2525,,,26.2396,-80.311433,ycnh,,
2005,2a,2525,,,26.2396,-80.311433,glib,0,
2005,2a,2525,,,26.2396,-80.311433,caeg,0,
2005,2a,2525,,,26.2396,-80.311433,dcco,,
2005,2a,2525,,,26.2396,-80.311433,grhe,,
2005,2a,2525,,,26.2396,-80.311433,smhe,,
2005,2a,2525,,,26.2396,-80.311433,lawh,,
2005,2a,2525,,,26.2396,-80.311433,lada,,
2005,2a,2525,,,26.2396,-80.311433,smwh,,
2005,2a,2545,,,26.311917,-80.34515,greg,37,
2005,2a,2545,,,26.311917,-80.34515,whib,0,
2005,2a,2545,,,26.311917,-80.34515,wost,0,
2005,2a,2545,,,26.311917,-80.34515,gbhe,0,
2005,2a,2545,,,26.311917,-80.34515,rosp,,
2005,2a,2545,,,26.311917,-80.34515,sneg,0,
2005,2a,2545,,,26.311917,-80.34515,anhi,,
2005,2a,2545,,,26.311917,-80.34515,trhe,0,
2005,2a,2545,,,26.311917,-80.34515,bcnh,0,
2005,2a,2545,,,26.311917,-80.34515,lbhe,56,
2005,2a,2545,,,26.311917,-80.34515,ycnh,,
2005,2a,2545,,,26.311917,-80.34515,glib,0,
2005,2a,2545,,,26.311917,-80.34515,caeg,0,
2005,2a,2545,,,26.311917,-80.34515,dcco,,
2005,2a,2545,,,26.311917,-80.34515,grhe,,
2005,2a,2545,,,26.311917,-80.34515,smhe,,
2005,2a,2545,,,26.311917,-80.34515,lawh,,
2005,2a,2545,,,26.311917,-80.34515,lada,,
2005,2a,2545,,,26.311917,-80.34515,smwh,,
2005,1,2633,,,26.379833,-80.261667,greg,4,
2005,1,2633,,,26.379833,-80.261667,whib,0,
2005,1,2633,,,26.379833,-80.261667,wost,0,
2005,1,2633,,,26.379833,-80.261667,gbhe,0,
2005,1,2633,,,26.379833,-80.261667,rosp,,
2005,1,2633,,,26.379833,-80.261667,sneg,0,
2005,1,2633,,,26.379833,-80.261667,anhi,,
2005,1,2633,,,26.379833,-80.261667,trhe,0,
2005,1,2633,,,26.379833,-80.261667,bcnh,0,
2005,1,2633,,,26.379833,-80.261667,lbhe,0,
2005,1,2633,,,26.379833,-80.261667,ycnh,,
2005,1,2633,,,26.379833,-80.261667,glib,0,
2005,1,2633,,,26.379833,-80.261667,caeg,0,
2005,1,2633,,,26.379833,-80.261667,dcco,,
2005,1,2633,,,26.379833,-80.261667,grhe,,
2005,1,2633,,,26.379833,-80.261667,smhe,,
2005,1,2633,,,26.379833,-80.261667,lawh,,
2005,1,2633,,,26.379833,-80.261667,lada,,
2005,1,2633,,,26.379833,-80.261667,smwh,,
2005,3a,2675,,,25.673167,-80.816917,greg,0,
2005,3a,2675,,,25.673167,-80.816917,whib,0,
2005,3a,2675,,,25.673167,-80.816917,wost,0,
2005,3a,2675,,,25.673167,-80.816917,gbhe,0,
2005,3a,2675,,,25.673167,-80.816917,rosp,,
2005,3a,2675,,,25.673167,-80.816917,sneg,0,
2005,3a,2675,,,25.673167,-80.816917,anhi,6,
2005,3a,2675,,,25.673167,-80.816917,trhe,0,
2005,3a,2675,,,25.673167,-80.816917,bcnh,0,
2005,3a,2675,,,25.673167,-80.816917,lbhe,0,
2005,3a,2675,,,25.673167,-80.816917,ycnh,,
2005,3a,2675,,,25.673167,-80.816917,glib,0,
2005,3a,2675,,,25.673167,-80.816917,caeg,0,
2005,3a,2675,,,25.673167,-80.816917,dcco,,
2005,3a,2675,,,25.673167,-80.816917,grhe,,
2005,3a,2675,,,25.673167,-80.816917,smhe,,
2005,3a,2675,,,25.673167,-80.816917,lawh,,
2005,3a,2675,,,25.673167,-80.816917,lada,,
2005,3a,2675,,,25.673167,-80.816917,smwh,,
2005,1,2733,,,26.59935,-80.290583,greg,0,
2005,1,2733,,,26.59935,-80.290583,whib,0,
2005,1,2733,,,26.59935,-80.290583,wost,0,
2005,1,2733,,,26.59935,-80.290583,gbhe,0,
2005,1,2733,,,26.59935,-80.290583,rosp,,
2005,1,2733,,,26.59935,-80.290583,sneg,0,
2005,1,2733,,,26.59935,-80.290583,anhi,,
2005,1,2733,,,26.59935,-80.290583,trhe,0,
2005,1,2733,,,26.59935,-80.290583,bcnh,0,
2005,1,2733,,,26.59935,-80.290583,lbhe,19,
2005,1,2733,,,26.59935,-80.290583,ycnh,,
2005,1,2733,,,26.59935,-80.290583,glib,0,
2005,1,2733,,,26.59935,-80.290583,caeg,0,
2005,1,2733,,,26.59935,-80.290583,dcco,,
2005,1,2733,,,26.59935,-80.290583,grhe,,
2005,1,2733,,,26.59935,-80.290583,smhe,,
2005,1,2733,,,26.59935,-80.290583,lawh,,
2005,1,2733,,,26.59935,-80.290583,lada,,
2005,1,2733,,,26.59935,-80.290583,smwh,,
2005,1,2758,,,26.5259,-80.437067,greg,11,
2005,1,2758,,,26.5259,-80.437067,whib,0,
2005,1,2758,,,26.5259,-80.437067,wost,0,
2005,1,2758,,,26.5259,-80.437067,gbhe,0,
2005,1,2758,,,26.5259,-80.437067,rosp,,
2005,1,2758,,,26.5259,-80.437067,sneg,0,
2005,1,2758,,,26.5259,-80.437067,anhi,,
2005,1,2758,,,26.5259,-80.437067,trhe,0,
2005,1,2758,,,26.5259,-80.437067,bcnh,0,
2005,1,2758,,,26.5259,-80.437067,lbhe,8,
2005,1,2758,,,26.5259,-80.437067,ycnh,,
2005,1,2758,,,26.5259,-80.437067,glib,0,
2005,1,2758,,,26.5259,-80.437067,caeg,0,
2005,1,2758,,,26.5259,-80.437067,dcco,,
2005,1,2758,,,26.5259,-80.437067,grhe,,
2005,1,2758,,,26.5259,-80.437067,smhe,,
2005,1,2758,,,26.5259,-80.437067,lawh,,
2005,1,2758,,,26.5259,-80.437067,lada,,
2005,1,2758,,,26.5259,-80.437067,smwh,,
2005,1,2812,,,26.550133,-80.25,greg,0,
2005,1,2812,,,26.550133,-80.25,whib,0,
2005,1,2812,,,26.550133,-80.25,wost,0,
2005,1,2812,,,26.550133,-80.25,gbhe,0,
2005,1,2812,,,26.550133,-80.25,rosp,,
2005,1,2812,,,26.550133,-80.25,sneg,0,
2005,1,2812,,,26.550133,-80.25,anhi,,
2005,1,2812,,,26.550133,-80.25,trhe,0,
2005,1,2812,,,26.550133,-80.25,bcnh,0,
2005,1,2812,,,26.550133,-80.25,lbhe,3,
2005,1,2812,,,26.550133,-80.25,ycnh,,
2005,1,2812,,,26.550133,-80.25,glib,0,
2005,1,2812,,,26.550133,-80.25,caeg,0,
2005,1,2812,,,26.550133,-80.25,dcco,,
2005,1,2812,,,26.550133,-80.25,grhe,,
2005,1,2812,,,26.550133,-80.25,smhe,,
2005,1,2812,,,26.550133,-80.25,lawh,,
2005,1,2812,,,26.550133,-80.25,lada,,
2005,1,2812,,,26.550133,-80.25,smwh,,
2005,1,2828,,,26.533067,-80.296083,greg,0,
2005,1,2828,,,26.533067,-80.296083,whib,0,
2005,1,2828,,,26.533067,-80.296083,wost,0,
2005,1,2828,,,26.533067,-80.296083,gbhe,0,
2005,1,2828,,,26.533067,-80.296083,rosp,,
2005,1,2828,,,26.533067,-80.296083,sneg,0,
2005,1,2828,,,26.533067,-80.296083,anhi,,
2005,1,2828,,,26.533067,-80.296083,trhe,0,
2005,1,2828,,,26.533067,-80.296083,bcnh,0,
2005,1,2828,,,26.533067,-80.296083,lbhe,44,
2005,1,2828,,,26.533067,-80.296083,ycnh,,
2005,1,2828,,,26.533067,-80.296083,glib,0,
2005,1,2828,,,26.533067,-80.296083,caeg,0,
2005,1,2828,,,26.533067,-80.296083,dcco,,
2005,1,2828,,,26.533067,-80.296083,grhe,,
2005,1,2828,,,26.533067,-80.296083,smhe,,
2005,1,2828,,,26.533067,-80.296083,lawh,,
2005,1,2828,,,26.533067,-80.296083,lada,,
2005,1,2828,,,26.533067,-80.296083,smwh,,
2006,3,15,,,25.763717,-80.6961,greg,11,
2006,3,15,,,25.763717,-80.6961,whib,0,
2006,3,15,,,25.763717,-80.6961,wost,0,
2006,3,15,,,25.763717,-80.6961,gbhe,0,
2006,3,15,,,25.763717,-80.6961,rosp,,
2006,3,15,,,25.763717,-80.6961,sneg,0,
2006,3,15,,,25.763717,-80.6961,anhi,,
2006,3,15,,,25.763717,-80.6961,trhe,0,
2006,3,15,,,25.763717,-80.6961,bcnh,0,
2006,3,15,,,25.763717,-80.6961,lbhe,0,
2006,3,15,,,25.763717,-80.6961,ycnh,,
2006,3,15,,,25.763717,-80.6961,glib,0,
2006,3,15,,,25.763717,-80.6961,caeg,0,
2006,3,15,,,25.763717,-80.6961,dcco,,
2006,3,15,,,25.763717,-80.6961,grhe,,
2006,3,15,,,25.763717,-80.6961,smhe,,
2006,3,15,,,25.763717,-80.6961,lawh,,
2006,3,15,,,25.763717,-80.6961,lada,,
2006,3,15,,,25.763717,-80.6961,smwh,,
2006,3,21,,,25.768733,-80.713617,greg,0,
2006,3,21,,,25.768733,-80.713617,whib,0,
2006,3,21,,,25.768733,-80.713617,wost,0,
2006,3,21,,,25.768733,-80.713617,gbhe,2,
2006,3,21,,,25.768733,-80.713617,rosp,,
