time,avg_depth,year
1996-08-21T12:00:00Z,64.67067349850953,1997
1996-08-22T12:00:00Z,63.80577073214508,1997
1996-08-23T12:00:00Z,64.25934935617246,1997
1996-08-24T12:00:00Z,65.59977101793386,1997
1996-08-25T12:00:00Z,65.72533384253325,1997
1996-08-26T12:00:00Z,67.22744593308511,1997
1996-08-27T12:00:00Z,68.80502981129848,1997
1996-08-28T12:00:00Z,69.06668033382459,1997
1996-08-29T12:00:00Z,68.70503907870159,1997
1996-08-30T12:00:00Z,68.23898057073765,1997
1996-08-31T12:00:00Z,68.18408550498152,1997
1996-09-01T12:00:00Z,67.42141726836518,1997
1996-09-02T12:00:00Z,66.7158752331565,1997
1996-09-03T12:00:00Z,66.25635502248305,1997
1996-09-04T12:00:00Z,65.528251050687075,1997
1996-09-05T12:00:00Z,64.8741230567058,1997
1996-09-06T12:00:00Z,64.23037255189342,1997
1996-09-07T12:00:00Z,63.95353048378362,1997
1996-09-08T12:00:00Z,64.04894072836434,1997
1996-09-09T12:00:00Z,64.22478000203792,1997
1996-09-10T12:00:00Z,65.21133501342334,1997
1996-09-11T12:00:00Z,65.82844654213689,1997
1996-09-12T12:00:00Z,65.64554160243391,1997
1996-09-13T12:00:00Z,65.51251719108083,1997
1996-09-14T12:00:00Z,65.0039661936082,1997
1996-09-15T12:00:00Z,64.402406419045775,1997
1996-09-16T12:00:00Z,63.94218681211878,1997
1996-09-17T12:00:00Z,63.66390223923599,1997
1996-09-18T12:00:00Z,63.215786884127084,1997
1996-09-19T12:00:00Z,63.19668998786913,1997
1996-09-20T12:00:00Z,63.33643115432089,1997
1996-09-21T12:00:00Z,63.0232753353199,1997
1996-09-22T12:00:00Z,62.63719763981774,1997
1996-09-23T12:00:00Z,62.244765782256145,1997
1996-09-24T12:00:00Z,61.89415877124258,1997
1996-09-25T12:00:00Z,61.28894648697824,1997
1996-09-26T12:00:00Z,60.63066001759365,1997
1996-09-27T12:00:00Z,60.1012483858819,1997
1996-09-28T12:00:00Z,59.49117304224702,1997
1996-09-29T12:00:00Z,58.949501767584714,1997
1996-09-30T12:00:00Z,58.597324110464776,1997
1996-10-01T12:00:00Z,58.68313594284927,1997
1996-10-02T12:00:00Z,58.48339741460277,1997
1996-10-03T12:00:00Z,58.34397828686216,1997
1996-10-04T12:00:00Z,60.07757619847491,1997
1996-10-05T12:00:00Z,60.74540633789136,1997
1996-10-06T12:00:00Z,61.4449658705649,1997
1996-10-07T12:00:00Z,62.293986644870735,1997
1996-10-08T12:00:00Z,64.67210103969197,1997
1996-10-09T12:00:00Z,67.3245272644995,1997
1996-10-10T12:00:00Z,66.99276318518645,1997
1996-10-11T12:00:00Z,66.61536053918977,1997
1996-10-12T12:00:00Z,66.24821473083313,1997
1996-10-13T12:00:00Z,68.51729690606679,1997
1996-10-14T12:00:00Z,70.48861187464045,1997
1996-10-15T12:00:00Z,70.52719119872314,1997
1996-10-16T12:00:00Z,71.0068788900301,1997
1996-10-17T12:00:00Z,72.43718312383055,1997
1996-10-18T12:00:00Z,75.10666930410915,1997
1996-10-19T12:00:00Z,76.1247858666487,1997
1996-10-20T12:00:00Z,76.08131262236323,1997
1996-10-21T12:00:00Z,76.14214299550368,1997
1996-10-22T12:00:00Z,76.08813126900986,1997
1996-10-23T12:00:00Z,76.02483024665818,1997
1996-10-24T12:00:00Z,75.898177269911,1997
1996-10-25T12:00:00Z,75.96142844032512,1997
1996-10-26T12:00:00Z,75.72301704896448,1997
1996-10-27T12:00:00Z,75.62759252043634,1997
1996-10-28T12:00:00Z,75.43615296792326,1997
1996-10-29T12:00:00Z,75.31551241860393,1997
1996-10-30T12:00:00Z,75.20533684934766,1997
1996-10-31T12:00:00Z,75.0486059755212,1997
1996-11-01T12:00:00Z,74.90823721013244,1997
1996-11-02T12:00:00Z,74.70981063797007,1997
1996-11-03T12:00:00Z,74.59105236142713,1997
1996-11-04T12:00:00Z,74.3847380571188,1997
1996-11-05T12:00:00Z,74.50769591031134,1997
1996-11-06T12:00:00Z,74.30835237371471,1997
1996-11-07T12:00:00Z,74.14346669774322,1997
1996-11-08T12:00:00Z,73.96901403105609,1997
1996-11-09T12:00:00Z,73.61496984279292,1997
1996-11-10T12:00:00Z,73.10852281448007,1997
1996-11-11T12:00:00Z,72.72925743830726,1997
1996-11-12T12:00:00Z,72.34197786373511,1997
1996-11-13T12:00:00Z,72.13710348521727,1997
1996-11-14T12:00:00Z,71.95541524629644,1997
1996-11-15T12:00:00Z,71.6729415248237,1997
1996-11-16T12:00:00Z,71.44379782490768,1997
1996-11-17T12:00:00Z,71.22456721881942,1997
1996-11-18T12:00:00Z,70.57872065113345,1997
