"year","colony","nest","species","date","eggs","chicks","stage","notes"
1994,juno,18,unkn,1994-04-17,,3,,
1994,juno,18,unkn,1994-04-23,,2,,
1994,juno,18,unkn,1994-04-29,,2,,
1994,juno,18,unkn,1994-05-05,,2,,
1994,juno,206,unkn,1994-04-05,2,,,
1994,juno,206,unkn,1994-04-11,2,,,
1994,juno,206,unkn,1994-04-23,2,,,
1994,juno,206,unkn,1994-04-29,1,1,,
1994,juno,207,unkn,1994-04-05,3,,,
1994,juno,207,unkn,1994-04-11,3,,,
1994,juno,207,unkn,1994-04-17,3,,,
1994,juno,207,unkn,1994-04-23,,3,,
1994,juno,207,unkn,1994-04-29,,3,,
1994,juno,207,unkn,1994-05-05,,2,,
1994,juno,250,unkn,1994-05-05,,2,,
1994,juno,251,unkn,1994-05-05,2,,,
1994,juno,252,unkn,1994-05-05,2,,,
1994,juno,253,unkn,1994-05-05,3,,,
1994,juno,254,unkn,1994-05-05,2,,,
1994,juno,255,unkn,1994-05-05,2,,,
1994,juno,256,unkn,1994-05-05,2,,,
1994,hidden,20,greg,1994-03-27,1,,,
1994,hidden,20,greg,1994-04-02,2,,,
1994,hidden,20,greg,1994-04-08,2,,,
1994,hidden,20,greg,1994-04-15,2,,,
1994,hidden,20,greg,1994-04-21,2,,,
1994,hidden,20,greg,1994-04-27,,2,,
1994,hidden,20,greg,1994-05-03,,2,,
1994,hidden,20,greg,1994-05-09,,2,,
1994,hidden,20,greg,1994-05-15,,2,,
1994,hidden,21,greg,1994-03-27,2,,,
1994,hidden,21,greg,1994-04-02,2,,,
1994,hidden,21,greg,1994-04-08,2,,,
1994,hidden,21,greg,1994-04-15,2,,,
1994,hidden,21,greg,1994-04-21,,2,,
1994,hidden,21,greg,1994-04-27,,2,,
1994,hidden,21,greg,1994-05-03,,2,,
1994,hidden,21,greg,1994-05-09,,2,,
1994,hidden,21,greg,1994-05-15,,2,,
1994,hidden,22,greg,1994-03-27,1,,,
1994,hidden,22,greg,1994-04-02,2,,,
1994,hidden,22,greg,1994-04-08,2,,,
1994,hidden,22,greg,1994-04-15,2,,,
1994,hidden,23,greg,1994-04-02,2,,,
1994,hidden,23,greg,1994-04-08,2,,,
1994,hidden,23,greg,1994-04-15,2,,,
1994,hidden,23,greg,1994-04-21,2,,,
1994,hidden,23,greg,1994-04-27,,2,,
1994,hidden,23,greg,1994-05-03,,2,,
1994,hidden,23,greg,1994-05-09,,1,,
1994,hidden,23,greg,1994-05-15,,1,,
1994,hidden,24,greg,1994-03-27,2,,,
1994,hidden,24,greg,1994-04-15,2,,,
1994,hidden,24,greg,1994-04-21,3,,,
1994,hidden,24,greg,1994-05-03,3,,,
1994,hidden,24,greg,1994-05-09,1,2,,
1994,hidden,24,greg,1994-05-15,,3,,
1994,hidden,24,greg,1994-05-28,,3,,
1994,hidden,25,greg,1994-03-27,2,,,
1994,hidden,25,greg,1994-04-02,1,1,,
1994,hidden,25,greg,1994-04-08,,2,,
1994,hidden,25,greg,1994-04-15,,2,,
1994,hidden,25,greg,1994-04-21,,2,,
1994,hidden,25,greg,1994-04-27,,2,,
1994,hidden,25,greg,1994-05-03,,2,,
1994,hidden,25,greg,1994-05-09,,2,,
1994,hidden,25,greg,1994-05-15,,2,,
1994,hidden,26,greg,1994-03-27,2,,,
1994,hidden,26,greg,1994-04-02,2,,,
1994,hidden,26,greg,1994-04-08,2,,,
1994,hidden,26,greg,1994-04-15,1,1,,
1994,hidden,26,greg,1994-04-21,,2,,
1994,hidden,26,greg,1994-04-27,,2,,
1994,hidden,26,greg,1994-05-03,,2,,
1994,hidden,26,greg,1994-05-09,,2,,
1994,hidden,26,greg,1994-05-15,,2,,
1994,hidden,27,greg,1994-03-27,2,,,
1994,hidden,27,greg,1994-04-02,2,,,
1994,hidden,27,greg,1994-04-08,,3,,
1994,hidden,27,greg,1994-04-15,,2,,
1994,hidden,27,greg,1994-04-21,,2,,
1994,hidden,27,greg,1994-04-27,,2,,
1994,hidden,27,greg,1994-05-03,,2,,
1994,hidden,27,greg,1994-05-09,,2,,
1994,hidden,27,greg,1994-05-15,,2,,
1994,hidden,28,greg,1994-03-27,1,,,
1994,hidden,28,greg,1994-04-02,2,,,
1994,hidden,28,greg,1994-04-08,2,,,
1994,hidden,28,greg,1994-04-15,2,,,
1994,hidden,28,greg,1994-04-21,2,,,
1994,hidden,28,greg,1994-04-27,,2,,
1994,hidden,28,greg,1994-05-03,,2,,
1994,hidden,28,greg,1994-05-09,,2,,
1994,hidden,28,greg,1994-05-15,,2,,
1994,hidden,29,greg,1994-04-02,2,,,
1994,hidden,29,greg,1994-04-08,3,,,
1994,hidden,29,greg,1994-04-15,3,,,
1994,hidden,29,greg,1994-04-21,3,,,
1994,hidden,29,greg,1994-04-27,2,,,
1994,hidden,29,greg,1994-05-03,,2,,
1994,hidden,29,greg,1994-05-09,,2,,
1994,hidden,29,greg,1994-05-15,,2,,
1994,hidden,30,greg,1994-03-27,2,,,
1994,hidden,30,greg,1994-04-02,1,1,,
1994,hidden,30,greg,1994-04-08,,2,,
1994,hidden,30,greg,1994-04-15,,2,,
1994,hidden,30,greg,1994-04-21,,2,,
1994,hidden,30,greg,1994-04-27,,1,,
1994,hidden,30,greg,1994-05-03,,1,,
1994,hidden,30,greg,1994-05-09,,1,,
1994,hidden,31,greg,1994-03-27,1,,,
1994,hidden,32,greg,1994-04-02,2,,,
1994,hidden,32,greg,1994-04-21,2,,,
1994,hidden,32,greg,1994-04-27,2,,,
1994,hidden,33,greg,1994-03-27,1,,,
1994,hidden,33,greg,1994-04-02,2,,,
1994,hidden,33,greg,1994-04-15,2,,,
1994,hidden,33,greg,1994-04-27,,1,,
1994,hidden,33,greg,1994-05-03,,1,,
1994,hidden,33,greg,1994-05-09,,1,,
1994,hidden,33,greg,1994-05-15,,1,,
1994,hidden,34,greg,1994-05-09,1,1,,
1994,hidden,34,greg,1994-05-15,,2,,
1994,hidden,35,greg,1994-03-27,3,,,
1994,hidden,35,greg,1994-04-02,3,,,
1994,hidden,35,greg,1994-04-08,1,,,
1994,hidden,97,trhe,1994-04-02,2,,,
1994,hidden,97,trhe,1994-04-08,3,,,
1994,hidden,97,trhe,1994-04-15,3,,,
1994,hidden,97,trhe,1994-04-21,3,,,
1994,hidden,97,trhe,1994-04-27,,3,,
1994,hidden,97,trhe,1994-05-09,,3,,
1994,hidden,97,trhe,1994-05-15,,3,,
1994,hidden,98,smhe,1994-04-02,4,,,
1994,hidden,98,smhe,1994-04-08,1,,,
1994,hidden,98,smhe,1994-04-15,2,,,
1994,hidden,98,smhe,1994-04-21,4,,,
1994,hidden,98,smhe,1994-04-27,4,,,
1994,hidden,98,smhe,1994-05-03,4,,,
1994,hidden,99,sneg,1994-04-02,2,,,
1994,hidden,99,sneg,1994-04-08,4,,,
1994,hidden,99,sneg,1994-04-15,4,,,
1994,hidden,99,sneg,1994-04-21,4,,,
1994,hidden,99,sneg,1994-04-27,1,3,,
1994,hidden,99,sneg,1994-05-03,,4,,
1994,hidden,99,sneg,1994-05-09,,2,,
1994,hidden,99,sneg,1994-05-15,,2,,
1994,hidden,100,trhe,1994-04-02,4,,,
1994,hidden,100,trhe,1994-04-08,4,,,
1994,hidden,100,trhe,1994-04-15,2,,,
1994,hidden,100,trhe,1994-04-21,,4,,
1994,hidden,100,trhe,1994-04-27,,3,,
1994,hidden,100,trhe,1994-05-03,,4,,
1994,hidden,100,trhe,1994-05-09,,1,,
1994,hidden,101,greg,1994-04-02,3,,,
1994,hidden,101,greg,1994-04-08,3,,,
1994,hidden,101,greg,1994-04-15,3,,,
1994,hidden,101,greg,1994-04-21,2,1,,
1994,hidden,101,greg,1994-04-27,,3,,
1994,hidden,101,greg,1994-05-03,,3,,
1994,hidden,101,greg,1994-05-09,,3,,
1994,hidden,101,greg,1994-05-15,,3,,
1994,hidden,102,trhe,1994-04-02,3,,,
1994,hidden,102,trhe,1994-04-15,3,,,
1994,hidden,102,trhe,1994-04-21,3,,,
1994,hidden,102,trhe,1994-04-27,3,,,
1994,hidden,102,trhe,1994-05-03,3,,,
1994,hidden,102,trhe,1994-05-09,,3,,
1994,hidden,102,trhe,1994-05-15,,3,,
1994,hidden,102,trhe,1994-05-21,,3,,
1994,hidden,103,smhe,1994-04-02,2,,,
1994,hidden,104,smhe,1994-04-02,3,,,
1994,hidden,104,smhe,1994-04-08,3,,,
1994,hidden,104,smhe,1994-04-15,3,,,
1994,hidden,104,smhe,1994-05-03,1,,,
1994,hidden,104,smhe,1994-05-09,3,,,
1994,hidden,104,smhe,1994-05-15,3,,,
1994,hidden,104,smhe,1994-05-21,3,,,
1994,hidden,104,smhe,1994-05-28,1,2,,
1994,hidden,105,trhe,1994-04-02,4,,,
1994,hidden,105,trhe,1994-04-08,4,,,
1994,hidden,105,trhe,1994-04-15,4,,,
1994,hidden,105,trhe,1994-04-21,1,3,,
1994,hidden,105,trhe,1994-04-27,,4,,
1994,hidden,105,trhe,1994-05-03,,4,,
1994,hidden,105,trhe,1994-05-09,,4,,
1994,hidden,105,trhe,1994-05-15,,4,,
1994,hidden,106,trhe,1994-04-02,1,,,
1994,hidden,106,trhe,1994-04-08,3,,,
1994,hidden,106,trhe,1994-04-15,2,,,
1994,hidden,106,trhe,1994-04-21,2,,,
1994,hidden,106,trhe,1994-04-27,2,,,
1994,hidden,106,trhe,1994-05-03,,2,,
1994,hidden,106,trhe,1994-05-09,,2,,
1994,hidden,106,trhe,1994-05-15,,2,,
1994,hidden,107,trhe,1994-04-02,4,,,
1994,hidden,107,trhe,1994-04-08,4,,,
1994,hidden,107,trhe,1994-04-15,4,,,
1994,hidden,107,trhe,1994-04-21,3,1,,
1994,hidden,107,trhe,1994-04-27,,4,,
1994,hidden,107,trhe,1994-05-03,,4,,
1994,hidden,107,trhe,1994-05-09,,4,,
1994,hidden,107,trhe,1994-05-15,,2,,
1994,hidden,108,trhe,1994-04-02,3,,,
1994,hidden,108,trhe,1994-04-15,3,,,
1994,hidden,108,trhe,1994-04-21,3,,,
1994,hidden,108,trhe,1994-04-27,3,,,
1994,hidden,108,trhe,1994-05-03,2,1,,
1994,hidden,108,trhe,1994-05-09,,3,,
1994,hidden,108,trhe,1994-05-15,,3,,
1994,hidden,108,trhe,1994-05-21,,3,,
1994,hidden,109,trhe,1994-04-02,3,,,
1994,hidden,109,trhe,1994-04-08,3,,,
1994,hidden,109,trhe,1994-04-15,3,,,
1994,hidden,109,trhe,1994-04-21,1,2,,
1994,hidden,109,trhe,1994-04-27,,3,,
1994,hidden,109,trhe,1994-05-03,,3,,
1994,hidden,109,trhe,1994-05-09,,2,,
1994,hidden,109,trhe,1994-05-15,,2,,
1994,hidden,110,trhe,1994-04-02,3,,,
1994,hidden,110,trhe,1994-04-08,2,,,
1994,hidden,110,trhe,1994-04-15,2,,,
1994,hidden,110,trhe,1994-04-21,1,1,,
1994,hidden,110,trhe,1994-04-27,,2,,
1994,hidden,110,trhe,1994-05-03,,2,,
1994,hidden,110,trhe,1994-05-09,,2,,
1994,hidden,110,trhe,1994-05-15,,1,,
1994,hidden,111,sneg,1994-04-02,2,,,
1994,hidden,111,sneg,1994-04-08,3,,,
1994,hidden,111,sneg,1994-04-15,3,,,
1994,hidden,111,sneg,1994-04-21,3,,,
1994,hidden,111,sneg,1994-04-27,,3,,
1994,hidden,111,sneg,1994-05-03,,3,,
1994,hidden,111,sneg,1994-05-09,,2,,
1994,hidden,111,sneg,1994-05-15,,3,,
1994,hidden,112,trhe,1994-04-02,3,,,
1994,hidden,112,trhe,1994-04-08,3,,,
1994,hidden,112,trhe,1994-04-15,3,,,
1994,hidden,112,trhe,1994-04-21,1,2,,
1994,hidden,112,trhe,1994-04-27,,3,,
1994,hidden,112,trhe,1994-05-03,,3,,
1994,hidden,112,trhe,1994-05-09,,3,,
1994,hidden,112,trhe,1994-05-15,,2,,
1994,hidden,113,trhe,1994-04-02,2,,,
1994,hidden,113,trhe,1994-04-08,4,,,
1994,hidden,113,trhe,1994-04-15,4,,,
1994,hidden,113,trhe,1994-04-21,4,,,
1994,hidden,113,trhe,1994-04-27,1,3,,
1994,hidden,113,trhe,1994-05-03,,4,,
1994,hidden,113,trhe,1994-05-09,,4,,
1994,hidden,113,trhe,1994-05-15,,4,,
1994,hidden,114,greg,1994-04-02,2,,,
1994,hidden,114,greg,1994-04-08,2,,,
1994,hidden,114,greg,1994-04-15,1,1,,
1994,hidden,114,greg,1994-04-21,,1,,
1994,hidden,114,greg,1994-04-27,,1,,
1994,hidden,114,greg,1994-05-03,,1,,
1994,hidden,114,greg,1994-05-09,,1,,
1994,hidden,114,greg,1994-05-15,,1,,
1994,hidden,115,trhe,1994-04-02,3,,,
1994,hidden,115,trhe,1994-04-08,3,,,
1994,hidden,115,trhe,1994-04-15,3,,,
1994,hidden,115,trhe,1994-04-21,,3,,
1994,hidden,115,trhe,1994-04-27,,3,,
1994,hidden,115,trhe,1994-05-03,,3,,
1994,hidden,115,trhe,1994-05-09,,3,,
1994,hidden,115,trhe,1994-05-15,,3,,
1994,hidden,125,trhe,1994-04-02,4,,,
1994,hidden,125,trhe,1994-04-08,4,,,
1994,hidden,125,trhe,1994-04-15,4,,,
1994,hidden,125,trhe,1994-04-21,1,3,,
1994,hidden,125,trhe,1994-04-27,,4,,
1994,hidden,125,trhe,1994-05-03,,3,,
1994,hidden,125,trhe,1994-05-09,,2,,
1994,hidden,126,trhe,1994-04-02,1,,,
1994,hidden,126,trhe,1994-04-08,3,,,
1994,hidden,126,trhe,1994-04-15,3,,,
1994,hidden,126,trhe,1994-04-21,3,,,
1994,hidden,126,trhe,1994-04-27,1,2,,
1994,hidden,126,trhe,1994-05-03,,3,,
1994,hidden,126,trhe,1994-05-09,,3,,
1994,hidden,127,greg,1994-04-02,3,,,
1994,hidden,127,greg,1994-04-08,3,,,
1994,hidden,127,greg,1994-04-15,3,,,
1994,hidden,127,greg,1994-04-21,3,,,
1994,hidden,127,greg,1994-04-27,,3,,
1994,hidden,127,greg,1994-05-03,,2,,
1994,hidden,127,greg,1994-05-09,,2,,
1994,hidden,127,greg,1994-05-15,,2,,
1994,hidden,127,greg,1994-05-21,,2,,
1994,hidden,127,greg,1994-05-28,,2,,
1994,hidden,128,greg,1994-04-02,2,,,
1994,hidden,128,greg,1994-04-08,2,,,
1994,hidden,128,greg,1994-04-15,2,,,
1994,hidden,128,greg,1994-04-21,2,,,
1994,hidden,128,greg,1994-04-27,1,1,,
1994,hidden,128,greg,1994-05-03,,2,,
1994,hidden,128,greg,1994-05-09,,2,,
1994,hidden,128,greg,1994-05-15,,2,,
1994,hidden,128,greg,1994-05-21,,2,,
1994,hidden,128,greg,1994-05-28,,2,,
1994,hidden,129,trhe,1994-04-02,3,,,
1994,hidden,129,trhe,1994-04-08,1,,,
1994,hidden,129,trhe,1994-04-15,3,,,
1994,hidden,129,trhe,1994-04-21,3,,,
1994,hidden,129,trhe,1994-04-27,3,,,
1994,hidden,129,trhe,1994-05-03,2,1,,
1994,hidden,129,trhe,1994-05-09,1,2,,
1994,hidden,129,trhe,1994-05-15,,2,,
1994,hidden,129,trhe,1994-05-28,,1,,
1994,hidden,130,trhe,1994-04-02,3,,,
1994,hidden,130,trhe,1994-04-08,4,,,
1994,hidden,130,trhe,1994-04-15,4,,,
1994,hidden,130,trhe,1994-04-21,4,,,
1994,hidden,130,trhe,1994-04-27,,4,,
1994,hidden,130,trhe,1994-05-03,,4,,
1994,hidden,130,trhe,1994-05-09,,3,,
1994,hidden,130,trhe,1994-05-15,,3,,
1994,hidden,131,trhe,1994-04-02,3,,,
1994,hidden,131,trhe,1994-04-08,3,,,
1994,hidden,131,trhe,1994-04-15,3,,,
1994,hidden,131,trhe,1994-04-21,,3,,
1994,hidden,131,trhe,1994-04-27,,3,,
1994,hidden,131,trhe,1994-05-03,,2,,
1994,hidden,131,trhe,1994-05-09,,3,,
1994,hidden,131,trhe,1994-05-15,,2,,
1994,hidden,132,greg,1994-04-02,3,,,
1994,hidden,132,greg,1994-04-08,3,,,
1994,hidden,132,greg,1994-04-15,1,2,,
1994,hidden,132,greg,1994-04-21,,3,,
1994,hidden,132,greg,1994-04-27,,3,,
1994,hidden,132,greg,1994-05-03,,2,,
1994,hidden,132,greg,1994-05-09,,2,,
1994,hidden,132,greg,1994-05-15,,2,,
1994,hidden,133,trhe,1994-04-02,3,,,
1994,hidden,133,trhe,1994-04-08,3,,,
1994,hidden,133,trhe,1994-04-15,2,1,,
1994,hidden,133,trhe,1994-04-21,,3,,
1994,hidden,133,trhe,1994-04-27,,3,,
1994,hidden,133,trhe,1994-05-03,,3,,
1994,hidden,133,trhe,1994-05-09,,3,,
1994,hidden,133,trhe,1994-05-15,,1,,
1994,hidden,134,trhe,1994-04-02,2,,,
1994,hidden,134,trhe,1994-04-08,3,,,
1994,hidden,134,trhe,1994-04-15,3,,,
1994,hidden,134,trhe,1994-04-21,3,,,
1994,hidden,134,trhe,1994-04-27,,3,,
1994,hidden,134,trhe,1994-05-03,,3,,
1994,hidden,134,trhe,1994-05-09,,3,,
1994,hidden,134,trhe,1994-05-15,,3,,
1994,hidden,135,trhe,1994-04-02,1,,,
1994,hidden,135,trhe,1994-04-08,3,,,
1994,hidden,135,trhe,1994-04-15,3,,,
1994,hidden,135,trhe,1994-04-21,3,,,
1994,hidden,135,trhe,1994-04-27,1,2,,
1994,hidden,135,trhe,1994-05-03,,2,,
1994,hidden,135,trhe,1994-05-09,,2,,
1994,hidden,135,trhe,1994-05-15,,2,,
1994,hidden,135,trhe,1994-05-21,,2,,
1994,hidden,136,trhe,1994-04-02,1,,,
1994,hidden,136,trhe,1994-04-27,2,,,
1994,hidden,136,trhe,1994-05-03,3,,,
1994,hidden,136,trhe,1994-05-09,3,,,
1994,hidden,136,trhe,1994-05-15,3,,,
1994,hidden,136,trhe,1994-05-21,1,2,,
1994,hidden,136,trhe,1994-05-28,,3,,
1994,hidden,137,trhe,1994-04-02,2,,,
1994,hidden,137,trhe,1994-04-08,3,,,
1994,hidden,137,trhe,1994-04-15,3,,,
1994,hidden,137,trhe,1994-04-21,3,,,
1994,hidden,137,trhe,1994-04-27,,3,,
1994,hidden,137,trhe,1994-05-03,,2,,
1994,hidden,137,trhe,1994-05-09,,2,,
1994,hidden,137,trhe,1994-05-15,,2,,
1994,hidden,138,trhe,1994-04-02,3,,,
1994,hidden,138,trhe,1994-04-08,3,,,
1994,hidden,138,trhe,1994-04-15,3,,,
1994,hidden,138,trhe,1994-04-21,3,,,
1994,hidden,138,trhe,1994-04-27,,3,,
1994,hidden,138,trhe,1994-05-03,,3,,
1994,hidden,138,trhe,1994-05-09,,3,,
1994,hidden,138,trhe,1994-05-15,,3,,
1994,hidden,139,trhe,1994-04-02,4,,,
1994,hidden,139,trhe,1994-04-08,4,,,
1994,hidden,139,trhe,1994-04-15,4,,,
1994,hidden,139,trhe,1994-04-21,1,3,,
1994,hidden,139,trhe,1994-04-27,,4,,
1994,hidden,139,trhe,1994-05-03,,3,,
1994,hidden,139,trhe,1994-05-09,,3,,
1994,hidden,139,trhe,1994-05-15,,1,,
1994,hidden,140,trhe,1994-04-02,4,,,
1994,hidden,140,trhe,1994-04-08,4,,,
1994,hidden,140,trhe,1994-04-15,4,,,
1994,hidden,140,trhe,1994-04-21,1,3,,
1994,hidden,140,trhe,1994-04-27,,4,,
1994,hidden,140,trhe,1994-05-03,,4,,
1994,hidden,140,trhe,1994-05-09,,3,,
1994,hidden,140,trhe,1994-05-15,,3,,
1994,hidden,141,smhe,1994-04-02,3,,,
1994,hidden,141,smhe,1994-04-08,3,,,
1994,hidden,141,smhe,1994-04-15,3,,,
1994,hidden,141,smhe,1994-04-21,3,,,
1994,hidden,141,smhe,1994-04-27,,3,,
1994,hidden,141,smhe,1994-05-03,,3,,
1994,hidden,141,smhe,1994-05-09,,3,,
1994,hidden,141,smhe,1994-05-15,,3,,
1994,hidden,142,trhe,1994-04-02,4,,,
1994,hidden,142,trhe,1994-04-08,4,,,
1994,hidden,142,trhe,1994-04-15,4,,,
1994,hidden,142,trhe,1994-04-21,2,2,,
1994,hidden,142,trhe,1994-04-27,,4,,
1994,hidden,142,trhe,1994-05-03,,4,,
1994,hidden,142,trhe,1994-05-09,,4,,
1994,hidden,142,trhe,1994-05-15,,4,,
1994,hidden,143,trhe,1994-04-02,3,,,
1994,hidden,143,trhe,1994-04-08,3,,,
1994,hidden,143,trhe,1994-04-15,3,,,
1994,hidden,143,trhe,1994-04-21,2,1,,
1994,hidden,143,trhe,1994-04-27,,2,,
1994,hidden,143,trhe,1994-05-03,,2,,
1994,hidden,143,trhe,1994-05-09,,2,,
1994,hidden,209,smhe,1994-04-08,3,,,
1994,hidden,209,smhe,1994-04-15,3,,,
1994,hidden,209,smhe,1994-04-21,3,,,
1994,hidden,209,smhe,1994-04-27,3,,,
1994,hidden,210,sneg,1994-04-08,2,,,
1994,hidden,210,sneg,1994-04-15,3,,,
1994,hidden,210,sneg,1994-04-21,3,,,
1994,hidden,210,sneg,1994-04-27,3,,,
1994,hidden,210,sneg,1994-05-03,,3,,
1994,hidden,210,sneg,1994-05-09,,3,,
1994,hidden,210,sneg,1994-05-15,,3,,
1994,hidden,211,smhe,1994-04-08,3,,,
1994,hidden,211,smhe,1994-04-15,4,,,
1994,hidden,211,smhe,1994-04-21,1,,,
1994,hidden,211,smhe,1994-04-27,3,,,
1994,hidden,211,smhe,1994-05-03,3,,,
1994,hidden,211,smhe,1994-05-09,3,,,
1994,hidden,211,smhe,1994-05-15,1,2,,
1994,hidden,211,smhe,1994-05-21,,3,,
1994,hidden,211,smhe,1994-05-28,,3,,
1994,hidden,212,trhe,1994-04-08,1,,,
1994,hidden,212,trhe,1994-04-15,2,,,
1994,hidden,212,trhe,1994-04-21,4,,,
1994,hidden,212,trhe,1994-04-27,4,,,
1994,hidden,212,trhe,1994-05-03,2,2,,
1994,hidden,212,trhe,1994-05-09,2,2,,
1994,hidden,212,trhe,1994-05-15,1,3,,
1994,hidden,212,trhe,1994-05-21,1,3,,
1994,hidden,213,trhe,1994-04-08,1,,,
1994,hidden,213,trhe,1994-04-15,1,,,
1994,hidden,213,trhe,1994-04-21,3,,,
1994,hidden,213,trhe,1994-04-27,3,,,
1994,hidden,213,trhe,1994-05-03,3,,,
1994,hidden,213,trhe,1994-05-09,1,2,,
1994,hidden,213,trhe,1994-05-15,,3,,
1994,hidden,213,trhe,1994-05-21,,3,,
1994,hidden,214,trhe,1994-04-08,1,,,
1994,hidden,214,trhe,1994-04-15,3,,,
1994,hidden,214,trhe,1994-04-21,3,,,
1994,hidden,214,trhe,1994-04-27,3,,,
1994,hidden,214,trhe,1994-05-03,1,2,,
1994,hidden,214,trhe,1994-05-09,,3,,
1994,hidden,214,trhe,1994-05-15,,3,,
1994,hidden,215,greg,1994-04-08,3,,,
1994,hidden,215,greg,1994-04-15,1,2,,
1994,hidden,215,greg,1994-04-21,,3,,
1994,hidden,215,greg,1994-04-27,,2,,
1994,hidden,215,greg,1994-05-03,,2,,
1994,hidden,215,greg,1994-05-09,,2,,
1994,hidden,215,greg,1994-05-15,,2,,
1994,hidden,216,sneg,1994-04-08,3,,,
1994,hidden,216,sneg,1994-04-15,3,,,
1994,hidden,216,sneg,1994-04-21,3,,,
1994,hidden,216,sneg,1994-04-27,1,2,,
1994,hidden,216,sneg,1994-05-03,1,2,,
1994,hidden,216,sneg,1994-05-09,,1,,
1994,hidden,217,smhe,1994-04-08,2,,,
1994,hidden,217,smhe,1994-04-15,3,,,
1994,hidden,217,smhe,1994-04-21,3,,,
1994,hidden,217,smhe,1994-05-03,,3,,
1994,hidden,217,smhe,1994-05-09,,2,,
1994,hidden,217,smhe,1994-05-15,,2,,
1994,hidden,218,smhe,1994-04-08,3,,,
1994,hidden,218,smhe,1994-04-15,2,,,
1994,hidden,218,smhe,1994-04-21,2,,,
1994,hidden,218,smhe,1994-04-27,2,,,
1994,hidden,219,trhe,1994-04-08,2,,,
1994,hidden,219,trhe,1994-04-15,2,,,
1994,hidden,219,trhe,1994-04-21,2,,,
1994,hidden,219,trhe,1994-04-27,1,2,,
1994,hidden,219,trhe,1994-05-03,,2,,
1994,hidden,219,trhe,1994-05-09,,2,,
1994,hidden,219,trhe,1994-05-15,,1,,
1994,hidden,220,greg,1994-04-08,1,,,
1994,hidden,220,greg,1994-04-15,,1,,
1994,hidden,220,greg,1994-04-21,,1,,
1994,hidden,220,greg,1994-04-27,,1,,
1994,hidden,220,greg,1994-05-03,,1,,
1994,hidden,220,greg,1994-05-09,,1,,
1994,hidden,220,greg,1994-05-15,,1,,
1994,hidden,221,greg,1994-04-08,2,,,
1994,hidden,221,greg,1994-04-15,2,,,
1994,hidden,221,greg,1994-04-21,2,,,
1994,hidden,221,greg,1994-04-27,,2,,
1994,hidden,221,greg,1994-05-03,,2,,
1994,hidden,221,greg,1994-05-09,,2,,
1994,hidden,221,greg,1994-05-15,,2,,
1994,hidden,221,greg,1994-05-21,,2,,
1994,hidden,301,greg,1994-04-15,1,2,,
1994,hidden,301,greg,1994-04-21,,3,,
1994,hidden,301,greg,1994-04-27,,3,,
1994,hidden,301,greg,1994-05-03,,3,,
1994,hidden,301,greg,1994-05-09,,2,,
1994,hidden,301,greg,1994-05-15,,2,,
1994,hidden,369,trhe,1994-04-21,,4,,
1994,hidden,369,trhe,1994-04-27,,4,,
1994,hidden,369,trhe,1994-05-03,,3,,
1994,hidden,369,trhe,1994-05-09,,2,,
1994,hidden,370,smhe,1994-04-21,3,,,
1994,hidden,370,smhe,1994-04-27,3,,,
1994,hidden,370,smhe,1994-05-03,3,,,
1994,hidden,370,smhe,1994-05-09,,3,,
1994,hidden,371,trhe,1994-04-21,1,1,,
1994,hidden,371,trhe,1994-04-27,,2,,
1994,hidden,371,trhe,1994-05-03,,2,,
1994,hidden,371,trhe,1994-05-09,,2,,
1994,hidden,371,trhe,1994-05-15,,2,,
1994,hidden,371,trhe,1994-05-21,,3,,
1994,hidden,372,trhe,1994-04-21,3,,,
1994,hidden,372,trhe,1994-04-27,3,,,
1994,hidden,372,trhe,1994-05-03,3,,,
1994,hidden,372,trhe,1994-05-09,,3,,
1994,hidden,372,trhe,1994-05-15,,3,,
1994,hidden,372,trhe,1994-05-21,,1,,
1994,hidden,313,sneg,1994-04-21,2,,,
1994,hidden,313,sneg,1994-04-27,2,,,
1994,hidden,313,sneg,1994-05-03,,2,,
1994,hidden,313,sneg,1994-05-09,,2,,
1994,hidden,313,sneg,1994-05-15,,2,,
1994,hidden,313,sneg,1994-05-21,,3,,
1994,hidden,314,smhe,1994-04-21,3,,,
1994,hidden,314,smhe,1994-04-27,3,,,
1994,hidden,314,smhe,1994-05-03,3,,,
1994,hidden,314,smhe,1994-05-09,,3,,
1994,hidden,314,smhe,1994-05-15,,3,,
1994,hidden,315,sneg,1994-04-21,3,,,
1994,hidden,315,sneg,1994-04-27,,3,,
1994,hidden,315,sneg,1994-05-03,,3,,
1994,hidden,315,sneg,1994-05-09,,3,,
1994,hidden,384,sneg,1994-04-27,,3,,
1994,hidden,384,sneg,1994-05-03,,3,,
1994,hidden,384,sneg,1994-05-09,,3,,
1994,hidden,384,sneg,1994-05-15,,2,,
1994,big_pond,36,trhe,1994-03-27,4,,,
1994,big_pond,36,trhe,1994-04-02,4,,,
1994,big_pond,36,trhe,1994-04-08,4,,,
1994,big_pond,36,trhe,1994-04-15,1,3,,
1994,big_pond,36,trhe,1994-04-21,1,3,,
1994,big_pond,36,trhe,1994-04-27,,4,,
1994,big_pond,36,trhe,1994-05-04,,4,,
1994,big_pond,36,trhe,1994-05-09,,3,,
1994,big_pond,36,trhe,1994-05-15,,3,,
1994,big_pond,37,trhe,1994-03-27,1,,,
